Date,US_Stocks,US_Bonds,Dev_Stocks_ExUS,Dev_Bonds_ExUS,EM_Stocks,EM_Bonds,Cash
2019-11-25,288.6499938964844,112.86000061035156,16.635000228881836,58.15999984741211,42.060001373291016,112.12000274658203,91.55999755859375
2019-12-02,289.19000244140625,112.5199966430664,16.75,57.93000030517578,42.650001525878906,112.30000305175781,91.47000122070312
2019-12-09,291.44000244140625,112.80999755859375,16.639999389648438,58.099998474121094,43.689998626708984,113.77999877929688,91.4800033569336
2019-12-16,296.29998779296875,112.31999969482422,16.739999771118164,57.970001220703125,44.70000076293945,113.94000244140625,91.41000366210938
2019-12-23,296.6700134277344,112.62999725341797,16.860000610351562,56.709999084472656,44.61000061035156,114.73999786376953,91.41999816894531
2019-12-30,296.239990234375,113.01000213623047,16.770000457763672,56.88999938964844,44.720001220703125,114.41000366210938,91.45999908447266
2020-01-06,299.260009765625,112.9800033569336,16.825000762939453,56.810001373291016,45.27000045776367,114.5999984741211,91.4800033569336
2020-01-13,305.05999755859375,113.05000305175781,17.059999465942383,56.810001373291016,45.90999984741211,115.20999908447266,91.5
2020-01-20,302.0299987792969,113.79000091552734,16.860000610351562,57.2599983215332,44.290000915527344,114.77999877929688,91.5199966430664
2020-01-27,295.69000244140625,114.6500015258789,16.334999084472656,57.650001525878906,42.0099983215332,115.9800033569336,91.54000091552734
2020-02-03,305.3299865722656,114.22000122070312,16.725000381469727,57.5099983215332,42.95000076293945,115.72000122070312,91.47000122070312
2020-02-10,310.2799987792969,114.29000091552734,16.80500030517578,57.540000915527344,43.77000045776367,116.3499984741211,91.48999786376953
2020-02-17,306.489990234375,114.9000015258789,16.559999465942383,57.86000061035156,43.220001220703125,117.01000213623047,91.5199966430664
2020-02-24,271.739990234375,116.22000122070312,15.130000114440918,57.9900016784668,40.52000045776367,114.12000274658203,91.54000091552734
2020-03-02,273.19000244140625,117.86000061035156,15.005000114440918,58.400001525878906,40.11000061035156,115.30000305175781,91.55000305175781
2020-03-09,247.63999938964844,111.86000061035156,12.845000267028809,56.70000076293945,35.900001525878906,100.05999755859375,91.62000274658203
2020-03-16,210.74000549316406,110.02999877929688,11.345000267028809,55.310001373291016,31.1200008392334,91.08999633789062,91.66000366210938
2020-03-23,232.86000061035156,115.56999969482422,12.725000381469727,56.439998626708984,32.90999984741211,97.55000305175781,91.62000274658203
2020-03-30,228.02000427246094,114.9800033569336,12.3100004196167,56.150001525878906,32.66999816894531,95.5999984741211,91.55000305175781
2020-04-06,255.6699981689453,117.25,13.430000305175781,56.56999969482422,34.81999969482422,101.3499984741211,91.52999877929688
2020-04-13,263.6099853515625,117.25,13.5,56.869998931884766,35.630001068115234,99.8499984741211,91.55999755859375
2020-04-20,260.1400146484375,117.36000061035156,13.354999542236328,57.04999923706055,35.09000015258789,97.94999694824219,91.55000305175781
